cartodb_id,the_geom,fuel_type_code,station_name,street_address,intersection_directions,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,address,latitude,longitude,affgeoid,median_household_income
3404,0101000020E61000009A081B9E5E555EC0410FB56D184F4340,ELEC,Carmichael Library,5605 Marconi Ave,At La Vista,,916-264-2700  916-264-2920,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,,,06/02/2015,25610,2015-06-02 18:10:16+00,P,,,07/15/2004,,,,,J1772,"5605 Marconi Ave
Carmichael, CA 95608",38.617933,-121.3339,1400000US06067007701,45464
12548,0101000020E6100000DCD7817346885DC0973B33C170F84040,ELEC,City of Downey,11111 Brookshire Ave,Southwest parking lot,,562-904-7246,E,,Public,24 hours daily,,,,,,2,,,,,08/04/2015,49116,2015-08-04 13:08:23+00,LG,,,08/17/2012,,,,,J1772,"11111 Brookshire Ave
Downey, CA 90241",33.940941,-118.1293,1400000US06037550901,45566
13128,0101000020E610000006C314408CAD5EC0C80FF0FF3E384340,ELEC,CITYOFSANTAROSA,117 D St,GARAGE 9 #3,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,56433,2015-10-09 07:58:04+00,,,,,,,,,NEMA520 J1772,"117 D St
Santa Rosa, CA 95404",38.4394226,-122.7116852,1400000US06097152000,45585
13849,0101000020E6100000FE5A0300ECAD5EC07788FB9F2E384340,ELEC,Santa Rosa Plaza,1071 Santa Rosa Plaza,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,,1,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69401,2015-10-09 08:51:46+00,,,,,,,,,,"1071 Santa Rosa Plaza
Santa Rosa, CA 95401",38.43892288,-122.7175293,1400000US06097152000,45585
18951,0101000020E6100000FE5A0300ECAD5EC07788FB9F2E384340,ELEC,Santa Rosa Plaza,1071 Santa Rosa Plaza,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,1,,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69247,2015-10-09 08:48:01+00,,,,,,,,,J1772,"1071 Santa Rosa Plaza
Santa Rosa, CA 95401",38.43892288,-122.7175293,1400000US06097152000,45585
1754,0101000020E6100000FFA2BA6FEBAD5EC0092B5FE16E384340,ELEC,Santa Rosa Plaza,1071 Santa Rosa Plaza,,,800-663-5633,E,,Public - Card key at all times,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,43219,2015-10-09 07:36:16+00,,,,,,,,,J1772,"1071 Santa Rosa Plaza
Santa Rosa, CA 95401",38.4408838,-122.7174949,1400000US06097152000,45585
16206,0101000020E6100000D2C6116BF1AD5EC03B376DC669384340,ELEC,Santa Rosa Plaza,1071 Santa Rosa Plaza,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,67035,2015-10-09 07:08:59+00,,,,,,,,,J1772,"1071 Santa Rosa Plaza
Santa Rosa, CA 95401",38.440728,-122.71786,1400000US06097152000,45585
147,0101000020E6100000CEC5DFF684AD5EC021B715B13E384340,ELEC,CITYOFSANTAROSA,97 D St,"GARAGE 9 #2
GARAGE 9 #1",,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,48143,2015-10-09 07:58:03+00,,,,,,,,,NEMA520 J1772,"97 D St
Santa Rosa, CA 95404",38.4394132,-122.7112405,1400000US06097152000,45585
16719,0101000020E6100000A03138EFA4AD5EC02FEC7AB317384340,ELEC,CITYOFSANTAROSA,555 First Street,"GARAGE 12 #2
GARAGE 12 #1",,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,48142,2015-10-09 07:58:04+00,,,,,,,,,NEMA520 J1772,"555 First Street
Santa Rosa, CA 95401",38.4382233,-122.7131918,1400000US06097152000,45585
8597,0101000020E6100000F82DDF9FF7AD5EC0E88F1FE0FF374340,ELEC,CITYOFSANTAROSA,201 3rd St,"PARKING LOT 101; Parking Lot is under the 101 Freeway",,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,48144,2015-10-09 07:58:05+00,,,,,,,,,NEMA520 J1772,"201 3rd St
Santa Rosa, CA 95401",38.4374962,-122.7182388,1400000US06097152000,45585
652,0101000020E6100000938B31B08EAD5EC013D6C6D809384340,ELEC,CITYOFSANTAROSA,100 Santa Rosa Ave,"CITY HALL #2
CITY HALL #1",,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,1546,2015-10-09 07:58:04+00,,,,,,,,,NEMA520 J1772,"100 Santa Rosa Ave
Santa Rosa, CA 95404",38.4378005,-122.711834,1400000US06097152000,45585
7813,0101000020E610000032AEB8382A935DC04982700514F24040,ELEC,EVSP WALGREENS,1344 W Redondo Beach Blvd,"STORE 7175; The station is located left of the store's entrance",,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,43817,2015-10-09 07:43:04+00,,,,,,,,,J1772,"1344 W Redondo Beach Blvd
Gardena, CA 90247",33.891236,-118.299452,1400000US06037603004,45611
1948,0101000020E6100000CD1FD3DA34505DC08350DEC7D1B04040,ELEC,Fallbrook Branch Library,124 S Mission Rd,,,760-731-4650,P,05/01/2016 12:00:00 AM,PLANNED - not yet accessible (Public),24 hours daily,,,,,,35,,,,,10/06/2015,69984,2015-10-06 21:33:10+00,LG,,,,,,,,J1772,"124 S Mission Rd
Fallbrook, CA 92028",33.381402,-117.253226,1400000US06073018904,45625
10270,0101000020E61000000A25389AC8AE5EC020402BD5AA3A4340,ELEC,Coddingtown Mall,733 Coddingtown Mall,,,800-663-5633,E,,Public - Card key at all times,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,43827,2015-10-09 07:36:23+00,,,,,,,,,J1772,"733 Coddingtown Mall
Santa Rosa, CA 95401",38.4583384,-122.7309938,1400000US06097153001,45662
5886,0101000020E6100000FEF73B6FBEAE5EC07EF2C17CC33A4340,ELEC,Coddingtown Mall,733 Coddingtown Mall,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,67012,2015-10-09 07:09:00+00,,,,,,,,,J1772,"733 Coddingtown Mall
Santa Rosa, CA 95401",38.4590908,-122.7303732,1400000US06097153001,45662
12271,0101000020E610000089B7CEBFDDAE5EC0E096FA3FA83A4340,ELEC,Whole Foods - Santa Rosa,733 Coddingtown Center,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69380,2015-10-09 08:51:17+00,,,,,,,,,CHADEMO J1772,"733 Coddingtown Center
Santa Rosa, CA 95401",38.45825958,-122.7322845,1400000US06097153001,45662
17650,0101000020E6100000FB1AEEC8FDAE5EC0CDC5843D923A4340,ELEC,CTPLAZA #1,1420 Guerneville Rd,"CTPLAZA #1; The station is located near the entrance",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69708,2015-10-09 08:28:12+00,,,,,,,,,J1772,"1420 Guerneville Rd
Santa Rosa, CA 95403",38.4575879,-122.7342398,1400000US06097153001,45662
15589,0101000020E61000004E637B2DE8445DC076887FD8D2504040,ELEC,CPEX,590 3rd Ave,"ASSESSOR'S OFF; Located at Assessor's Center",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,70110,2015-10-09 08:32:02+00,,,,,,,,,J1772,"590 3rd Ave
Chula Vista, CA 91910",32.6314345,-117.076671,1400000US06073013000,45673
16870,0101000020E61000009FDC007D6C6A5DC039758AFAC9BF4040,ELEC,Union Bank - Tesla,31971 Camino Capistrano,I-5 at CA-74 Exit,,877-798-3752,E,,Public,"24 hours daily; for Tesla use only",,,,,,,7,,Tesla,http://www.teslamotors.com/supercharger,05/05/2015,61674,2015-05-05 11:48:41+00,P,,,05/01/2014,,,,,TESLA,"31971 Camino Capistrano
San Juan Capistrano, CA 92675",33.4983514,-117.6628716,1400000US06059042312,45821
19483,0101000020E61000009F3BC1FEEB515EC00EF62686E4104340,ELEC,Hutchins Street Square Community Center,125 S Hutchins St,,,209-333-6815,E,,Public,24 hours daily,,,,,,1,,,,,05/05/2015,51920,2015-05-05 11:51:40+00,LG,,,03/19/2013,,,,,J1772,"125 S Hutchins St
Lodi, CA 95240",38.131974,-121.280029,1400000US06077004204,45842
7380,0101000020E61000002B685A6265515EC069C537143E114340,ELEC,Lodi Downtown Parking Structure,50 N Sacramento St,,,209-333-6815,E,,Public,24 hours daily,,,,,,1,,,,,05/05/2015,51922,2015-05-05 11:51:42+00,LG,,,03/19/2013,,,,,J1772,"50 N Sacramento St
Lodi, CA 95240",38.134707,-121.271813,1400000US06077004204,45842
14872,0101000020E6100000DEC9A7C7B6515EC014ECBFCE4D114340,ELEC,City of Lodi - Finance Department,310 W Elm St,,,209-333-6815,E,,Public,24 hours daily,,,,,,1,,,,,05/05/2015,51919,2015-05-05 11:57:33+00,LG,,,03/19/2013,,,,,J1772,"310 W Elm St
Lodi, CA 95240",38.135187,-121.276781,1400000US06077004204,45842
18805,0101000020E610000059969E9F98515EC0C1148A1986114340,ELEC,Lodi Public Library,201 W Locust St,,,209-333-6815,E,,Public,24 hours daily,,,,,,1,,,,,05/05/2015,51923,2015-05-05 11:42:18+00,LG,,,03/19/2013,,,,,J1772,"201 W Locust St
Lodi, CA 95240",38.1369049,-121.2749404,1400000US06077004204,45842
8831,0101000020E61000000745F30016095FC089CE328B50644440,ELEC,St. Joseph Hospital - Parking Lot,2700 Dolbeer St,,,707-445-8121,P,05/01/2016 12:00:00 AM,PLANNED - not yet accessible (Public),,,,,,,1,,,,,10/06/2015,69982,2015-10-06 21:56:57+00,LG,,,,,,,,J1772,"2700 Dolbeer St
Eureka, CA 95501",40.783708,-124.141968,1400000US06023000600,45861
12191,0101000020E61000008033E7CFEDF65DC031A53F451FF04240,ELEC,Evergreen Lodge,33160 Evergreen Rd,,,209-379-2606  877-798-3752,E,,Public,"24 hours daily; for guest use only; see front desk for access",,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,09/02/2015,68966,2015-09-02 02:45:34+00,P,,,06/01/2015,,,,,TESLA J1772,"33160 Evergreen Rd
Groveland, CA 95321",37.8759543,-119.8582649,1400000US06109004200,45905
13301,0101000020E6100000F5A0A014AD0E5EC0FDB0EFD46DEB4240,ELEC,Groveland Hotel - Tesla,18767 Main St,,,209-962-4000  877-798-3752,E,,Public,"24 hours daily; free for hotel guests or $5 charge for non-guests; see front desk for access ",,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,02/03/2015,65460,2015-10-09 19:09:27+00,P,,,08/01/2014,,,,,TESLA,"18767 Main St
Groveland, CA 95321",37.8392893,-120.229314,1400000US06109004200,45905
20970,0101000020E6100000051A6CEA3C7C5EC0412D060FD3304340,ELEC,Nissan of Vacaville,671 Orange Dr,,,707-455-4500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,07/08/2015,39953,2015-07-08 14:25:42+00,P,,,03/15/2011,,,,,J1772,"671 Orange Dr
Vacaville, CA 95687",38.381441,-121.941218,1400000US06095252911,46042
1280,0101000020E61000004029FFFFA47C5EC05BA5AABF14304340,ELEC,KOHL'S,570 Orange Dr,"VACAVILLE; EV Charging for Kohl's Customers Only - 4 hour max",,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,42278,2015-10-09 08:07:58+00,,,,,,,,,NEMA520 J1772,"570 Orange Dr
Vacaville, CA 95687",38.3756332,-121.9475708,1400000US06095252911,46042
11272,0101000020E61000000ACA236E047C5EC03670AC3022314340,ELEC,VACAVILLE VW,580 Orange Dr,VW_426114_A,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,66937,2015-10-09 08:26:27+00,,,,,,,,,J1772,"580 Orange Dr
Vacaville, CA 95687",38.3838559,-121.9377704,1400000US06095252911,46042
8553,0101000020E6100000179F02603C7D5EC07DC908A0FF2E4340,ELEC,Vacaville Premium Outlets,301 Nut Tree Road,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69342,2015-10-09 08:50:23+00,,,,,,,,,J1772 CHADEMO,"301 Nut Tree Road
Vacaville, CA 95687",38.36717606,-121.95681,1400000US06095252911,46042
15150,0101000020E6100000B271B32E247D5EC000A94D9CDC2E4340,ELEC,Vacaville Premium Outlets - Tesla,321 Nut Tree Rd,I-80 Exit 56,,877-798-3752,E,,Public,"24 hours daily; for Tesla use only",,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,05/05/2015,53926,2015-05-05 11:41:52+00,P,,,12/15/2013,,,,,TESLA,"321 Nut Tree Rd
Vacaville, CA 95687",38.3661075,-121.9553334,1400000US06095252911,46042
16035,0101000020E6100000051A6CEA3C7C5EC0412D060FD3304340,ELEC,Nissan of Vacaville,671 Orange Dr,,,707-455-4500,E,,Private,,,,,,,1,,,,,07/08/2015,48064,2015-07-08 14:25:42+00,P,,,03/15/2011,,,,,J1772,"671 Orange Dr
Vacaville, CA 95687",38.381441,-121.941218,1400000US06095252911,46042
10416,0101000020E61000005FDED2203B7D5EC08EBE9360BB2E4340,ELEC,Vacaville Premium Outlets,321 Nut Tree Road,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,66857,2015-10-09 07:10:51+00,,,,,,,,,J1772,"321 Nut Tree Road
Vacaville, CA 95687",38.3650933,-121.9567339,1400000US06095252911,46042
7539,0101000020E61000002503401537585DC02C67EF8CB6984040,ELEC,NCTD-Oceanside Transit Center,235 South Tremont Street,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,7,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,47628,2015-10-09 07:13:12+00,,,,,,,,,J1772,"235 South Tremont Street
Oceanside, CA 92054",33.193071,-117.378362,1400000US06073018400,46094
4694,0101000020E6100000747918FFE3345EC0306BBD3A225D4340,ELEC,El Dorado County Government Center,330 Fair Ln,Located at building B,,530-621-7501,E,,Public,24 hours daily,,,,,,10,,,,,07/08/2015,68153,2015-07-08 14:58:52+00,LG,,,04/01/2015,,,,,J1772,"330 Fair Ln
Placerville, CA 95667",38.7276071,-120.8264158,1400000US06017031000,46140
16050,0101000020E61000002D9F9BECD5EA5DC0FE76233D56AB4240,ELEC,Veterans Affairs Outpatient Clinic,40597 Westlake Dr,,,559-683-5300,E,,Public,24 hours daily,,,,,,1,,,,,08/04/2015,68408,2015-08-04 13:09:16+00,FG,19,Department of Veterans Affairs,04/01/2015,,,,,J1772,"40597 Westlake Dr
Oakhurst, CA 93644",37.3385693,-119.6693069,1400000US06039000103,46140
3436,0101000020E6100000C6F594415AE95DC0BD0402F802AB4240,ELEC,Best Western Plus Yosemite Gateway Inn,40530 Highway 41,,,559-642-6038,E,,Public - Call ahead,"24 hours daily; for guest use only",,,,,,1,,,,,08/04/2015,68388,2015-08-04 13:08:47+00,P,,,04/01/2015,,,,,J1772,"40530 Highway 41
Oakhurst, CA 93644",37.3360281,-119.6461338,1400000US06039000103,46140
177,0101000020E6100000A245B6F3FD345EC053E8BCC62E5D4340,ELEC,El Dorado County Government Center,2850 Fairlane Ct,Building C parking lot,,530-621-5300,E,,Public,24 hours daily,,,,,,2,,,,,07/08/2015,25522,2015-07-08 15:22:56+00,P,,,05/15/2004,,,,,J1772,"2850 Fairlane Ct
Placerville, CA 95667",38.72799,-120.828,1400000US06017031000,46140
14341,0101000020E6100000EE0E84BFBA495EC08A9125732C154340,ELEC,The Inn at Locke House - Tesla,19960 Elliott Rd,,,209-727-5715  877-798-3752,E,,Public,"24 hours daily; for Tesla use only; for guest use only; see front desk for access",,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,,70409,2015-10-09 20:39:40+00,P,,,08/01/2015,,,,,TESLA,"19960 Elliott Rd
Lockeford, CA 95237",38.165419,-121.1520232,1400000US06077004701,46148
6261,0101000020E610000004F6E2D583505DC05D42F45ABF984040,ELEC,VISTA,435 La Tortuga Dr,"02
03
01
VISTA - 04",,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,66692,2015-10-09 08:24:55+00,,,,,,,,,J1772,"435 La Tortuga Dr
Vista, CA 92081",33.1933397,-117.2580466,1400000US06073019701,46154
15012,0101000020E610000092A7F63386515DC0448A01124D984040,ELEC,MOSSY BMW,1715 Hacienda Dr,STATION 01,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,62477,2015-10-09 07:50:46+00,,,,,,,,,J1772,"1715 Hacienda Dr
Vista, CA 92081",33.189852,-117.2738161,1400000US06073019701,46154
19605,0101000020E6100000AA0B1DE0EE9E5EC005B0F99F99D94240,ELEC,Westlake Shopping Center - Daly City,247 Lake Merced Blvd-EV,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69600,2015-10-09 08:55:28+00,,,,,,,,,J1772 CHADEMO,"247 Lake Merced Blvd-EV
Daly City, CA 94015",37.70000076,-122.4833298,1400000US06081600800,46206
13466,0101000020E6100000C7116BF1297A5DC0FC3905F9D9104140,ELEC,City of Azusa - San Gabriel & W. 6th,San Gabriel & W. 6th,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,,2,,Blink Network,http://www.blinknetwork.com/,10/09/2015,51502,2015-10-09 07:13:17+00,,,,,,,,,CHADEMO,"San Gabriel &amp; W. 6th
Azusa, CA 91702",34.131652,-117.90881,1400000US06037404301,46219
19731,0101000020E61000007A37161406A65DC074D99E0F85184140,ELEC,ESSEX,21201 Kittridge St,"REVEAL; -",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,63092,2015-10-09 07:42:24+00,,,,,,,,,J1772,"21201 Kittridge St
Los Angeles, CA 91303",34.1915607,-118.594121,1400000US06037134903,46250
11046,0101000020E6100000DE9046054E805DC0E15E99B7EA0C4140,ELEC,Clean Fuel Connection Inc,11800 Clarke St,,,888-890-4638,E,,Private,"Public charging available in emergency situations; call ahead for arrangements",,,,,,1,,1 SP Inductive,,,05/05/2015,21791,2015-05-05 11:55:22+00,P,,,09/15/2002,,,,,J1772,"11800 Clarke St
Arcadia, CA 91006",34.100913,-118.004762,1400000US06037432500,46383
21060,0101000020E6100000255AF2785A455EC0C9FF89366C734340,ELEC,City of Auburn - Train Station,11500 Blocker Dr,Train Station Parking Lot,,530-823-4211,E,,Public,24 hours daily,,,,,,1,,,,,05/05/2015,64700,2015-05-05 11:55:32+00,LG,,,12/01/2014,,,,,J1772,"11500 Blocker Dr
Auburn, CA 95603",38.9017399,-121.083647,1400000US06061020300,46448
18874,0101000020E6100000F41373B53A455EC0711871A6AE734340,ELEC,Placer County Personnel Office,145 Fulweiler Ave,,,530-745-7536,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,,,06/02/2015,51911,2015-06-02 17:48:19+00,LG,,,03/15/2013,,,,,J1772,"145 Fulweiler Ave
Auburn, CA 95603",38.9037674,-121.0817083,1400000US06061020300,46448
9813,0101000020E610000006C8862469455EC013EA8E6A7D734340,ELEC,Creekside Business Park,11641 Blocker Dr,,,530-745-9801,E,,Public,24 hours daily,,,,,,5,,,,,05/05/2015,53366,2015-05-05 11:49:33+00,P,,,03/28/2013,,,,,J1772,"11641 Blocker Dr
Auburn, CA 95603",38.9022649,-121.0845424,1400000US06061020300,46448
7195,0101000020E6100000997E8978EB7D5DC08E9257E718E24040,ELEC,Orange County Nissan of Garden Grove,9222 Trask Ave,,,714-537-0900,E,,Private,,,,,,,1,,,,,07/08/2015,48185,2015-07-08 14:25:55+00,P,,,03/15/2011,,,,,J1772,"9222 Trask Ave
Garden Grove, CA 92844",33.766385,-117.967497,1400000US06059088901,46495
3912,0101000020E6100000997E8978EB7D5DC08E9257E718E24040,ELEC,Orange County Nissan of Garden Grove,9222 Trask Ave,,,714-537-0900,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,07/08/2015,39895,2015-07-08 14:25:55+00,P,,,03/15/2011,,,,,J1772,"9222 Trask Ave
Garden Grove, CA 92844",33.766385,-117.967497,1400000US06059088901,46495
8098,0101000020E6100000D061BEBC008A5DC07B6B60AB04014140,ELEC,"Carl's Jr - 5501 Telegraph, City of Commerce",5501 Telegraph,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,61805,2015-10-09 07:11:35+00,,,,,,,,,J1772,"5501 Telegraph
City of Commerce, CA 90040",34.007955,-118.156295,1400000US06037532303,46596
13222,0101000020E610000029E8F692C6895DC07E8B4E965A014140,ELEC,Los Angeles County - Health Services,5555 Ferguson Dr,Located in rear parking lot ,,323-267-2023,E,,Public,"24 hours daily; keypad activated, instructions on EVSE",,,,,,4,,,,,06/02/2015,63735,2015-06-02 18:19:43+00,LG,,,10/01/2014,,,,,J1772,"5555 Ferguson Dr
Commerce, CA 90022",34.010577,-118.152745,1400000US06037532303,46596
8752,0101000020E6100000DD240681954A5DC08577B988EF664040,ELEC,Mesa College,7250 Mesa College Drive,,,888-998-2546,E,,Public,MON: 6:00am-11:00pm | TUE: 6:00am-11:00pm | WED: 6:00am-11:00pm | THU: 6:00am-11:00pm | FRI: 6:00am-5:00pm,,,,,,5,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,44974,2015-10-09 07:13:30+00,,,,,,,,,J1772,"7250 Mesa College Drive
San Diego, CA 92111",32.804185,-117.165375,1400000US06073008510,46638
2875,0101000020E6100000A44808A0E27D5EC070F408A05E2D4340,ELEC,Sequoia River Oaks,1000 Allison Drive,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,1,,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69225,2015-10-09 08:47:32+00,,,,,,,,,J1772,"1000 Allison Drive
Vacaville, CA 94596",38.35445023,-121.9669571,1400000US06095253105,46651
14257,0101000020E6100000AF25E4839E7D5EC01ABFF04A922D4340,ELEC,Vacaville Cultural Center,1000 Ulatis Dr,,,707-449-5424,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,,,06/02/2015,25511,2015-06-02 18:10:46+00,LG,,,06/15/2004,,,,,J1772,"1000 Ulatis Dr
Vacaville, CA 95687",38.356027,-121.9628,1400000US06095253105,46651
2439,0101000020E6100000FCE4284014E25CC01B4B581B63614040,ELEC,Imperial Valley Mall - Tesla,3551 S Dogwood Rd,,,877-798-3752,E,,Public,"24 hours daily; for Tesla use only",,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,02/03/2015,65084,2015-02-03 18:12:43+00,P,,,01/01/2015,,,,,TESLA,"3551 S Dogwood Rd
El Centro, CA 92243",32.760837,-115.532486,1400000US06025011300,46682
9648,0101000020E61000002700B507907E5DC0C52C6AE67F114140,ELEC,Nissan of Duarte,1434 Buena Vista St,,,626-305-3000,E,,Private,,,,,,,1,,,,,07/08/2015,47605,2015-07-08 14:26:08+00,P,,,03/15/2011,,,,,J1772,"1434 Buena Vista St
Duarte, CA 91010",34.1367157,-117.9775409,1400000US06037430101,46687
